,catid,ra_obj,dec_obj,r_petro,r_auto,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,g_i,mstar,r_on_rtwo,v_on_sigma,is_mem,surv_sami,bad_class
129,9011900271,14.0097168954472,-1.49619228896308,16.72514,16.6548,0.04117491,-19.834467,4.552574,21.042242,21.950539,23.648914,0.5784171,209.26146,0.5502892,9.562724,0.38089898,-1.0345786,1,8,0
130,9011900272,13.8771512679547,-1.41424309391645,15.3938465,15.346746,0.043065038,-21.153177,2.92074,19.420912,20.835543,22.408075,0.19077227,227.3385,1.2271633,10.6401205,0.38098776,-0.38699326,1,7,0
131,9011900273,13.8390765142516,-1.35237843222433,15.129884,15.031274,0.041290246,-21.466866,3.9559724,19.218359,20.33293,21.961899,0.5485518,181.03886,1.2449884,10.776105,0.38123822,-0.99502957,1,7,0
132,9011900274,13.8271345548998,-1.31807082114962,16.277987,16.262297,0.047666557,-20.241604,1.4342785,18.286396,19.42631,21.048904,0.53052205,208.82378,1.1949015,10.234484,0.38157505,1.1846645,1,7,0
133,9011900279,14.27896953085,-1.39740226188563,15.004216,15.012556,0.048623506,-21.492054,6.70004,20.706684,22.040487,23.624765,0.30208465,231.76274,1.2106667,10.753651,0.39230135,1.5106412,1,7,0
134,9011900281,14.2903824963196,-1.38030953296239,15.481437,15.469707,0.040083166,-21.027378,3.6095524,19.7965,21.15015,22.731354,0.30519766,147.31688,1.2348022,10.594828,0.3935052,-1.4091594,1,7,0
135,9011900285,14.1068620358508,-1.51137213695958,17.110952,17.083382,0.046327062,-19.418625,2.1280947,19.868505,21.1494,22.742556,0.5394597,126.860146,1.1339092,9.863637,0.3985766,0.7278727,1,7,0
136,9011900286,14.2363200534293,-1.45300752280321,16.614113,16.483913,0.046103626,-20.017658,2.2801187,20.11385,21.81208,23.356041,0.0021979099,205.52715,1.1305333,10.105435,0.40020597,0.6516201,1,7,0
137,9011900287,13.9298698885626,-1.03373441104989,15.66691,15.68992,0.04220918,-20.80917,4.8613925,20.912344,22.084215,23.699291,0.13347316,182.54512,1.1497087,10.430638,0.40108517,-0.6800784,1,7,0
138,9011900288,14.2964756503598,-1.3801181603224,16.238808,16.239819,0.04882711,-20.260553,4.9351225,20.521872,21.182617,23.036076,0.71287614,204.06198,0.9394836,10.027175,0.40156823,1.5799592,1,8,0
139,9011900293,13.9674673946761,-1.50181981720748,15.813282,15.764812,0.044031806,-20.735828,3.1312768,19.256308,20.559175,22.14852,0.5975173,129.19542,1.1990261,10.452243,0.40899724,-0.05621624,1,7,0
140,9011900298,14.0981053784898,-0.986897497806227,14.997808,14.854098,0.044029556,-21.646242,6.026561,20.09866,21.631105,23.18973,0.4054316,155.66428,1.2271681,10.809507,0.41579032,-0.056985743,1,7,0
141,9011900300,13.9881949359326,-1.51400988617894,17.739628,17.698618,0.044159744,-18.800966,2.7230618,21.242311,22.486755,24.086653,0.38724577,122.07401,1.0513515,9.545926,0.41604498,-0.01246569,1,7,0
142,9011900302,13.9650088130803,-1.50647268621418,16.872326,16.764227,0.04461712,-19.736362,3.41381,20.913494,22.194199,23.787388,0.33835053,98.9939,1.14011,10.003169,0.41705215,0.14389841,1,7,0
143,9011900303,13.8039803708407,-1.32156367459759,16.59869,16.601791,0.04427396,-19.898592,2.8124163,20.712355,21.743015,23.396038,0.10915997,57.579258,1.1161957,10.040789,0.41740835,0.026588451,1,7,0
144,9011900304,14.0471364580488,-1.52651858414814,17.76045,17.625092,0.04732094,-18.877672,1.5184771,20.374374,21.53642,23.15375,0.2580409,92.17946,1.1092892,9.618164,0.4183061,1.0668589,1,7,0
145,9011900309,14.2029015083947,-1.49228034638775,17.96004,17.94012,0.049768765,-18.5653,2.5851076,21.910564,23.019371,24.649843,0.05696696,160.55263,1.1691589,9.538408,0.42006364,1.90037,1,7,0
146,9011900312,14.0472813133251,-1.53127902447304,15.892151,15.8686905,0.048947193,-20.635296,4.8656945,21.036814,22.620167,24.173754,0.031634983,250.22934,1.1400242,10.351956,0.42559466,1.6208346,1,7,0
147,9011900314,13.9163054764255,-1.48903670254614,15.98999,15.784991,0.042798195,-20.7145,7.1777806,21.255547,23.134426,24.667076,0.3604504,173.4609,1.1711693,10.42077,0.42787123,-0.47834653,1,7,0
148,9011900321,14.1267906703042,-1.5340209119296,15.571989,15.570119,0.048185337,-20.933723,4.885924,20.517864,21.717323,23.326334,0.3485343,133.01936,1.1689014,10.496003,0.43841866,1.3614199,1,7,0
149,9011900322,14.0472753149207,-0.970197974543786,17.103613,17.098354,0.04620111,-19.404043,2.2201548,20.479916,21.482414,23.14467,0.29015413,162.46393,1.1413002,9.85348,0.43981147,0.6848906,1,7,0
150,9011900325,14.0682426392983,-1.54318190948234,15.7002535,15.695363,0.043897033,-20.804913,6.6189256,21.497944,22.980585,24.544674,0.0091611035,246.89272,1.1511087,10.437087,0.4428123,-0.10231025,1,7,0
151,9011900328,13.9985730476824,-1.53576482828759,16.750048,16.708286,0.044560593,-19.792591,4.945224,21.750349,23.012775,24.609278,0.21887,149.05489,1.1434917,10.020392,0.44410506,0.12457693,1,7,0
152,9011900329,14.214968976315,-1.00719748500307,16.758286,16.741566,0.047908388,-19.76178,2.6491845,20.42043,21.665577,23.265339,0.3218987,214.2528,1.1320248,9.993079,0.44439867,1.2670705,1,7,0
153,9011900330,13.8896750739347,-1.48360964251934,17.667402,17.673952,0.04439454,-18.82701,2.4339302,20.952372,22.128584,23.74268,0.4686661,180.32384,1.1306629,9.611798,0.4447746,0.067813575,1,7,0
154,9011900338,13.77311429239,-1.23380164165114,15.862404,15.852843,0.044587452,-20.648186,4.3988767,19.387064,20.47699,22.112532,0.7915541,268.04654,1.1345139,10.348133,0.45349383,0.13375776,1,7,0
155,9011900340,13.7710921383661,-1.25258915454807,15.229574,15.242574,0.043289483,-21.257545,4.3788543,20.359821,21.771212,23.344177,0.076392196,153.76923,1.2131996,10.667952,0.45540702,-0.3101728,1,7,0
156,9011900342,13.9201756696875,-0.997225814518251,16.978321,16.982462,0.0446995,-19.517843,2.739765,19.968035,20.969444,22.632072,0.68509823,185.0765,1.0853882,9.86282,0.4570037,0.1720549,1,7,0
157,9011900343,14.1549694385233,-1.54000317964296,16.390081,16.392242,0.04381698,-20.10833,2.3031676,19.651651,20.76965,22.397734,0.4103986,136.49599,1.2092716,10.204885,0.45827645,-0.12969196,1,7,0
158,9011900347,14.0080515265925,-1.5497661820694,15.771995,15.742515,0.042607125,-20.756756,7.1386347,21.350878,22.817236,24.38324,0.35491598,268.2812,1.1319847,10.397512,0.46197012,-0.54377353,1,7,0
159,9011900348,14.2823559161398,-1.46518964416763,17.575787,17.570047,0.044780977,-18.928944,3.0395646,21.773758,22.696323,24.388649,0.1942697,115.60566,1.008667,9.565745,0.46235943,0.19989982,1,7,0
160,9011900351,13.7635867274251,-1.26601071209527,16.301832,16.262962,0.04560752,-20.238972,2.5026782,19.913332,21.147913,22.749731,0.2781194,208.62929,1.1597309,10.208089,0.4672172,0.48225302,1,7,0
161,9011900353,14.3594730909202,-1.3434692787534,15.939896,15.936584,0.043450058,-20.563658,2.8169498,19.64738,20.765926,22.393871,0.40413806,224.60356,1.181344,10.357874,0.4696198,-0.25522318,1,7,0
162,9011900356,14.2331816922159,-0.996757747982803,16.945217,16.946087,0.045944594,-19.55618,2.1289835,20.147573,21.20261,22.848139,0.35865656,124.50248,1.1684895,9.942,0.4727993,0.5973365,1,7,0
163,9011900357,13.7648717168809,-1.31754809018814,16.58583,16.577822,0.04668897,-19.924883,2.9267664,20.060614,21.325304,22.92139,0.52729475,172.28513,1.1294918,10.050496,0.47468844,0.85134774,1,7,0
164,9011900360,14.3066621609955,-1.05452479387569,17.952435,17.927605,0.045945976,-18.564192,2.532535,21.558916,22.524399,24.199821,0.3338259,150.15494,0.6581345,9.130156,0.48085472,0.59780824,1,3,0
165,9011900364,13.7866983217916,-1.39678010196149,17.236053,17.223555,0.045825034,-19.277788,3.4550066,20.975933,21.964888,23.63182,0.6071479,133.09883,1.0806046,9.755319,0.4831295,0.55652106,1,7,0
166,9011900365,14.1919720558172,-1.5441655603039,15.870952,15.817612,0.04036459,-20.679846,6.05651,21.23921,22.80092,24.356585,0.21349458,139.63457,1.1745996,10.4140625,0.48402575,-1.312565,1,7,0
167,9011900367,13.8067433638639,-1.07604482375159,14.972344,15.0047245,0.047624134,-21.498968,8.903163,20.624327,21.549904,23.24098,0.6635338,191.12181,1.2240123,10.775964,0.4863846,1.1702062,1,7,0
168,9011900371,14.3750661490027,-1.34403369396902,17.025482,17.012722,0.042873714,-19.48553,4.40612,21.469915,22.450638,24.120493,0.48878655,192.76979,1.0123653,9.787008,0.49287164,-0.4524903,1,8,0
169,9011900376,14.2853884559312,-1.49403747079139,16.5916,16.57961,0.044590846,-19.920502,4.741935,21.215204,22.750233,24.30859,0.40372053,148.75682,1.0870781,10.028207,0.49750343,0.13491777,1,7,0
170,9011900383,14.2944826479846,-1.01877639199162,15.228005,15.188725,0.041224428,-21.309555,6.15242,20.340422,21.868206,23.427319,0.4634406,240.11066,1.189436,10.668077,0.5047624,-1.0175985,1,7,0
171,9011900392,14.1637638759641,-1.57745887704601,17.46451,17.47184,0.04493108,-19.029137,3.4980397,21.69283,22.862381,24.477983,0.35413817,152.54443,1.1014786,9.673485,0.51734585,0.25119287,1,7,0
172,9011900395,14.1888552699934,-0.940773656293601,17.21632,17.02299,0.043625344,-19.477036,1.5907128,19.68741,21.157013,22.72263,0.27614796,264.4145,1.2310447,9.995746,0.5189626,-0.19524895,1,7,0
173,9011900402,14.3072983309066,-1.01223966295417,15.055406,14.932116,0.03921363,-21.564295,3.2729747,19.011671,20.42608,21.998642,0.3469475,226.34647,1.2241373,10.806762,0.5257224,-1.7077787,1,7,0
174,9011900404,14.2393452117301,-0.959641557357615,17.732246,17.726816,0.03751788,-18.767975,1.5904845,20.426262,21.346285,23.039673,0.28711298,243.64484,1.0821762,9.569591,0.52647483,-2.290853,1,7,0
175,9011900407,13.9759939940639,-0.922549822671979,15.190357,15.821978,0.044271052,-20.678175,1.461469,19.053984,20.116014,21.759474,0.2577744,216.80675,1.1870157,10.368644,0.5309081,0.025593681,1,7,8
176,9011900412,14.2410260163929,-1.5547003807146,17.977938,17.923058,0.04299161,-18.57169,3.4553611,21.388615,22.075626,23.906593,0.71889657,102.336296,0.8357792,9.280284,0.5325498,-0.41212934,1,3,0
177,9011900413,13.9772544060016,-0.920661600578013,14.059271,13.926961,0.044977106,-22.574577,16.405638,20.993736,22.508366,24.068882,0.41688353,189.22781,1.2913036,11.259835,0.5332045,0.26691934,1,7,0
178,9011900418,13.7873331460466,-1.04647242188125,14.090858,14.032878,0.04571029,-22.469067,46.64449,23.325882,25.112608,26.650524,0.22306952,256.75235,1.1440343,11.085149,0.5371764,0.51734555,1,8,0
179,9011900421,13.7275056554865,-1.34074057317927,17.044716,16.969486,0.046605837,-19.53091,8.097419,22.937042,24.367262,25.937752,0.20420137,186.37392,1.0332985,9.826851,0.53867954,0.8229883,1,8,0
180,9011900422,13.936756062515,-1.58055445380652,17.36718,17.32338,0.04874522,-19.180471,1.7617949,20.23397,21.525293,23.116615,0.25718984,171.89389,1.1344852,9.764031,0.53900856,1.5520802,1,7,0
181,9011900427,13.829922480564,-1.5170559146246,17.736542,17.866302,0.04860411,-18.623291,5.971609,22.774601,23.746544,25.41958,0.41617212,249.88437,0.5927276,9.136302,0.54335266,1.5040365,1,3,0
182,9011900429,14.2354813423903,-0.943639945996434,15.796199,15.810769,0.042545393,-20.688648,5.4683614,21.117441,22.480724,24.060482,0.21583158,180.67824,1.201168,10.435576,0.5450428,-0.5649145,1,7,0
183,9011900430,14.395399865115,-1.39100530699299,13.433127,13.537937,0.04519241,-22.963894,10.565818,20.56125,21.695772,23.319693,0.03982337,104.380394,1.2599239,11.389562,0.5463155,0.34047636,1,7,0
184,9011900436,13.8174831891418,-1.51407123635471,16.827993,16.647373,0.0405481,-19.847849,2.798254,20.313814,21.226955,22.923252,0.5182947,124.09467,1.1949253,10.164338,0.5530678,-1.2495912,1,7,1
185,9011900438,14.1976021221588,-0.920046310579038,16.50499,16.484468,0.0417958,-20.014297,3.4111428,20.888035,22.358889,23.924358,0.096858196,161.28503,1.2030678,10.157401,0.5535601,-0.8217233,1,7,0
186,9011900440,13.9090708774163,-1.57951418112378,14.999165,14.856384,0.049453758,-21.649178,7.6454816,20.49197,22.05351,23.609192,0.43423483,94.45709,1.2335005,10.830612,0.5548192,1.7932167,1,7,0
187,9011900441,14.4233387365988,-1.3122683330426,15.465999,15.457378,0.047100082,-21.044569,6.411256,20.785841,21.54987,23.324707,0.5299439,184.7806,1.1039314,10.491172,0.5548212,0.991558,1,7,0
188,9011900446,14.194021435425,-1.59652143130679,15.129372,15.134682,0.04539001,-21.366867,7.0669074,20.50926,21.430185,23.123196,0.5812481,132.73322,1.1614704,10.668261,0.5599736,0.40797204,1,7,0
189,9011900449,14.3018095637204,-0.97465514920473,18.15279,18.16633,0.04298777,-18.330204,1.629816,20.481497,21.359495,23.071503,0.5385754,183.46143,0.9470119,9.28148,0.56287086,-0.41344288,1,3,0
190,9011900450,14.1307655101047,-1.6163242735842,15.946159,15.92531,0.0448431,-20.57594,6.041674,20.93847,21.71961,23.48366,0.5793542,204.17952,1.1613579,10.34807,0.5638948,0.22112928,1,7,0
191,9011900451,13.9732590473925,-0.901063608572917,15.991609,15.900358,0.044129446,-20.600435,2.6050208,19.216219,20.723656,22.284954,0.48062536,265.9621,1.1794443,10.372318,0.5639222,-0.022826072,1,7,0
192,9011900453,13.9852231403229,-1.61307748463726,16.97436,16.97832,0.04185859,-19.52038,2.9196165,20.549677,21.388325,23.11979,0.50718296,254.42874,1.1089554,9.8765335,0.5645872,-0.8002046,1,7,0
193,9011900459,14.1928522401555,-1.60389182619675,17.235704,17.232655,0.041224137,-19.26541,2.604621,20.886314,22.243652,23.824299,0.26105323,168.62193,1.1434822,9.819076,0.57000357,-1.0176982,1,7,0
194,9011900460,14.0753318252852,-1.62581447982203,16.296364,16.285414,0.044742458,-20.215849,5.2187767,21.265022,22.224268,23.902033,0.42352888,161.23178,1.1822548,10.223298,0.57008123,0.1867358,1,7,0
195,9011900462,14.1104489654089,-1.62598226810059,15.678672,15.668852,0.04586455,-20.833563,2.7519188,19.076084,20.352406,21.946377,0.50576526,119.1204,1.2746067,10.546989,0.57407624,0.57001096,1,7,0
196,9011900463,13.9051344310261,-1.59178248265161,16.949467,16.923576,0.050776895,-19.581682,3.3683422,20.628983,21.904287,23.498442,0.53828233,134.4795,1.1308842,9.918005,0.5744454,2.243079,1,7,0
197,9011900468,14.2867765041883,-0.946792942483313,18.522614,18.503683,0.041013774,-17.992527,4.3610764,23.089327,24.131876,25.781189,0.4162157,121.869385,0.9436398,9.131586,0.5826924,-1.0898408,1,3,0
198,9011900475,14.4403813122382,-1.33559082555154,16.879618,16.86835,0.046146844,-19.631245,2.4842565,20.668514,21.72907,23.372963,0.14759012,182.71838,1.0129375,9.852388,0.5872005,0.6663702,1,8,0
199,9011900476,13.9406279703047,-1.61636322761609,17.485533,17.461653,0.048122987,-19.040913,3.0000925,21.708672,22.736977,24.390747,0.09855646,103.59868,1.0817184,9.664803,0.5885055,1.340181,1,7,0
200,9011900479,13.7059742180302,-1.38863276268126,15.462204,15.4909935,0.04679076,-21.012144,4.3880873,19.985191,21.259104,22.853508,0.46283978,248.16846,1.212447,10.564501,0.59216166,0.8860685,1,7,0
201,9011900482,14.0693663375393,-0.869355704110649,18.26413,18.24384,0.048034135,-18.255852,2.093529,21.42178,22.401136,24.07148,0.36956805,150.33098,0.9061222,9.1928215,0.5939069,1.3099123,1,3,0
202,9011900492,14.2704896782829,-0.919155985196978,15.722269,15.718319,0.04461844,-20.78261,2.0858104,18.902021,20.091087,21.702337,0.3171135,212.75261,1.3046255,10.548814,0.6044938,0.14434916,1,7,0
203,9011900498,14.1856052992935,-0.874825000450809,15.797086,15.805796,0.046787973,-20.696814,4.1540904,20.596802,21.851229,23.449224,0.20631938,150.91385,1.1420441,10.37744,0.61318207,0.88511807,1,7,0
204,9011900500,14.19621689087,-0.878081320281265,15.83549,15.81912,0.04365568,-20.68123,2.4657538,18.767742,20.183048,21.75549,0.5857607,98.06913,1.164485,10.391408,0.61348677,-0.18487082,1,7,0
205,9011900503,14.168148804697,-0.866048782284128,18.432259,18.42685,0.04613459,-18.069445,2.7050037,22.271618,23.14313,24.858202,0.27159643,125.26888,0.8883438,9.13028,0.6188059,0.6621885,1,3,0
206,9011900508,14.27684299575,-0.908655801868914,16.78105,16.748009,0.046074152,-19.754354,2.6388512,20.260155,21.55926,23.149242,0.4011954,84.42379,1.1624508,10.014753,0.6233751,0.64156,1,7,0
207,9011900511,13.9154010358174,-0.876653800039035,16.44182,16.41771,0.047940798,-20.072155,4.7598605,21.698088,22.421564,24.224287,0.1508674,107.7485,0.4705429,9.601107,0.6276884,1.278113,1,8,0
208,9011900519,13.6749968890035,-1.12353693988448,15.489701,15.497392,0.05325542,-21.000582,4.8236465,21.055246,21.970728,23.666029,0.00010186874,206.76698,0.9024019,10.31398,0.63639975,3.0842266,0,8,0
209,9011900520,13.6612493251769,-1.16963917001607,17.047047,17.048847,0.039877016,-19.447584,1.4354839,19.626934,20.988367,22.5684,0.14959851,131.51273,1.0435106,9.803154,0.6381337,-1.479934,1,7,0
210,9011900521,14.4654414426536,-1.1360116567815,14.700327,14.788816,0.043210756,-21.710135,15.625758,22.126022,23.257284,24.882015,0.42727208,128.59717,1.0864162,10.748957,0.63958216,-0.33711654,1,8,0
211,9011900529,13.8203429633245,-0.917948087303887,14.745778,14.674308,0.044104636,-21.825972,7.6829257,19.879068,20.869148,22.535686,0.70137006,100.40655,1.1045637,10.798438,0.64314735,-0.031310268,1,8,0
212,9011900535,13.711056580507,-1.47934231361681,15.765485,15.773425,0.04629536,-20.7284,4.311755,19.977974,21.13901,22.756573,0.58429796,267.69666,1.1136618,10.368544,0.6470892,0.7170546,1,7,0
213,9011900538,14.2582328142653,-0.879719378143715,15.2405405,15.332901,0.046388593,-21.169817,8.971725,21.262474,23.064053,24.601055,0.4537249,26.758894,1.2032566,10.621757,0.6484036,0.74886864,1,7,0
214,9011900539,14.0533046668547,-0.83378137765497,16.44924,16.43166,0.04391248,-20.068777,3.9292452,21.032072,22.139833,23.77058,0.23505698,191.85722,1.1048412,10.086242,0.64897907,-0.097026296,1,7,0
215,9011900547,14.2585403462785,-0.875188276838173,13.443541,13.38941,0.044160094,-23.111313,16.273212,20.81023,22.277824,23.84368,0.18596274,215.75726,1.2845736,11.466611,0.65483767,-0.012345948,1,7,0
216,9011900552,13.860505717307,-1.63070604310347,17.424849,17.411867,0.045391586,-19.081657,3.8067317,21.629173,22.27414,24.142078,0.50897443,263.86853,0.787672,9.45542,0.65915436,0.40851024,1,3,0
217,9011900554,14.2626983164118,-0.873570283032657,16.609373,15.932645,0.04642277,-20.570168,1.7138611,19.324015,20.586428,22.182932,0.27969638,50.43177,1.2634821,10.420086,0.6599529,0.7605298,1,7,8
218,9011900557,14.0139412606829,-0.828080512651493,15.051291,15.041832,0.04444487,-21.459232,4.0628057,19.112455,20.268734,21.88741,0.5952278,137.61166,1.1779022,10.713531,0.6624763,0.08501902,1,7,0
219,9011900558,14.2982369153371,-1.61961235945019,16.535034,16.517553,0.043933727,-19.98287,4.8196945,20.541027,21.251335,23.063885,0.7429006,140.06705,1.166296,10.120892,0.66360664,-0.08975988,1,7,0
220,9011900584,13.6244345689725,-1.17128491019028,16.958986,16.962366,0.043778643,-19.537764,5.33607,21.942795,23.22696,24.819534,0.35211524,240.85321,1.1446953,9.924975,0.69316053,-0.14280573,1,7,0
221,9011900590,13.9632431012274,-0.813831491597789,16.665829,16.502369,0.04112535,-19.995636,3.0627365,20.440332,21.79204,23.373539,0.3221046,278.43494,1.1177082,10.081767,0.69787407,-1.0515747,1,7,0
222,9011900591,13.6399725650395,-1.41095588714957,17.849682,17.840563,0.038154572,-18.650038,4.6820927,22.48018,23.248615,25.020622,0.50495034,204.808,0.6631241,9.160176,0.6992961,-2.0718195,1,3,0
223,9011900592,14.382772461442,-0.927821029677849,16.080296,15.956644,0.04501975,-20.544981,2.4418027,18.924755,20.33009,21.903872,0.5845978,129.88602,1.1944857,10.360465,0.6997709,0.2814894,1,7,0
224,9011900599,13.6756560104885,-1.48927850533249,14.735405,14.769925,0.039655495,-21.725945,9.32379,20.502563,21.577894,23.217512,0.6444051,187.6324,1.0793171,10.764705,0.7014996,-1.556001,1,8,0
225,9011900609,14.4530745276952,-1.00404697497214,15.992244,15.994483,0.043004088,-20.50538,3.0735173,19.955355,21.498919,23.056396,0.2718424,80.45694,1.175168,10.326349,0.7084669,-0.4078572,1,7,0
226,9011900614,14.4995320103445,-1.41923806444619,16.79711,16.80065,0.043721914,-19.693123,7.2965956,21.341959,21.694075,24.087042,0.8296963,91.25241,0.8738231,9.787011,0.7112381,-0.16221154,1,8,0
227,9011900617,13.9490689198512,-1.70272134260799,15.906837,15.899878,0.04314374,-20.599882,3.7833881,20.258562,21.568811,23.156916,0.35777447,165.28452,1.1515177,10.353411,0.7118238,-0.36005342,1,7,0
